latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
30.86147,75.40774,334.72,0.41,0.45,2025-05-24,0737,N21,VIIRS,n,2.0NRT,303.95,1.17,D
30.98202,75.93541,340.62,0.39,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,304.64,4.1,D
30.99454,75.91541,341.84,0.39,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,303.58,4.74,D
30.93582,75.62505,334.27,0.4,0.44,2025-05-24,0737,N21,VIIRS,l,2.0NRT,304.57,6.5,D
30.93498,75.62093,341.84,0.4,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,304.33,8.67,D
30.91682,75.49036,349.51,0.41,0.45,2025-05-24,0737,N21,VIIRS,n,2.0NRT,301.69,5.25,D
30.96394,75.63914,335.83,0.4,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,304.2,6.67,D
31.07905,76.17523,338.19,0.56,0.43,2025-05-24,0737,N21,VIIRS,n,2.0NRT,302.6,2.66,D
31.05504,76.0535,334.8,0.57,0.43,2025-05-24,0737,N21,VIIRS,n,2.0NRT,304.66,5.64,D
31.10475,76.26486,335.04,0.55,0.43,2025-05-24,0737,N21,VIIRS,n,2.0NRT,302.04,1.95,D
31.10525,76.2467,337.14,0.56,0.43,2025-05-24,0737,N21,VIIRS,n,2.0NRT,303.85,12.86,D
30.96128,75.50034,344,0.41,0.45,2025-05-24,0737,N21,VIIRS,n,2.0NRT,304.61,8.55,D
30.96531,75.49924,340.2,0.41,0.45,2025-05-24,0737,N21,VIIRS,n,2.0NRT,303.39,2.22,D
31.0582,75.92358,350.36,0.39,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,307,8.46,D
31.06212,75.92253,336,0.39,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,301.53,8.46,D
30.96391,75.42895,336.32,0.41,0.45,2025-05-24,0737,N21,VIIRS,l,2.0NRT,306.82,6.56,D
31.06067,75.92277,342.85,0.39,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,304.88,13.25,D
30.96341,75.42938,336.7,0.41,0.45,2025-05-24,0737,N21,VIIRS,l,2.0NRT,306.76,6.68,D
30.96658,75.42409,337.24,0.41,0.45,2025-05-24,0737,N21,VIIRS,l,2.0NRT,307.58,8.04,D
30.9657,75.41988,337.24,0.41,0.45,2025-05-24,0737,N21,VIIRS,n,2.0NRT,306.91,6.82,D
31.06361,75.87611,336.78,0.39,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,304.02,5.65,D
31.062,75.86817,349.32,0.39,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,306.42,9.47,D
31.06754,75.87506,341.98,0.39,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,302.12,11.7,D
31.06673,75.8711,344.85,0.39,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,306.98,11.7,D
31.06593,75.86713,351.31,0.39,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,307.26,6.5,D
31.01065,75.59645,335.32,0.4,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,303.98,8.28,D
31.0098,75.59233,340.46,0.4,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,305.03,7.47,D
31.06986,75.86608,345.55,0.39,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,304.87,6.5,D
31.0138,75.59126,343.48,0.4,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,304.08,7.47,D
31.05433,75.76912,338.54,0.39,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,304.5,4.92,D
31.10154,75.941,353.93,0.38,0.43,2025-05-24,0737,N21,VIIRS,n,2.0NRT,303.5,8.03,D
31.10545,75.93996,338.92,0.38,0.43,2025-05-24,0737,N21,VIIRS,n,2.0NRT,304.14,4.19,D
31.10466,75.93601,345.09,0.38,0.43,2025-05-24,0737,N21,VIIRS,n,2.0NRT,304.97,4.19,D
31.14893,76.07534,340.17,0.57,0.43,2025-05-24,0737,N21,VIIRS,n,2.0NRT,304.62,5.7,D
31.09968,75.82878,339.23,0.39,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,304.85,4.21,D
31.09888,75.82479,335.93,0.39,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,304.97,5.51,D
31.06343,75.5866,342.94,0.4,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,305.09,7.78,D
31.18498,76.17517,336.55,0.56,0.43,2025-05-24,0737,N21,VIIRS,n,2.0NRT,303.59,8.72,D
31.1226,75.86041,342.97,0.39,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,304.85,5.05,D
31.04053,75.45275,346.43,0.41,0.45,2025-05-24,0737,N21,VIIRS,n,2.0NRT,301.84,7.01,D
31.15012,75.8321,345.15,0.39,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,303.01,8.04,D
31.06513,75.40627,343.14,0.41,0.45,2025-05-24,0737,N21,VIIRS,n,2.0NRT,304.76,4.54,D
31.06429,75.40206,354.89,0.41,0.45,2025-05-24,0737,N21,VIIRS,n,2.0NRT,306.61,9.95,D
31.06478,75.40636,343.41,0.41,0.45,2025-05-24,0737,N21,VIIRS,n,2.0NRT,304.8,5.38,D
31.06391,75.40217,353.71,0.41,0.45,2025-05-24,0737,N21,VIIRS,n,2.0NRT,306.62,9.78,D
31.15165,75.72577,339.71,0.39,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,303.28,4.22,D
31.11665,75.55476,333.81,0.4,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,303.8,3.72,D
31.29384,76.39393,333.47,0.54,0.42,2025-05-24,0737,N21,VIIRS,n,2.0NRT,301.61,1.69,D
31.23019,76.03284,340.41,0.57,0.43,2025-05-24,0737,N21,VIIRS,n,2.0NRT,303.18,9.27,D
31.12286,75.4613,331.04,0.41,0.45,2025-05-24,0737,N21,VIIRS,l,2.0NRT,303.99,4.97,D
31.2056,75.74525,345.85,0.39,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,305.37,6.11,D
31.22475,75.82015,344.44,0.39,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,305.97,6.63,D
31.23896,75.87067,337.54,0.38,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,304.98,3.93,D
31.209,75.61625,337.83,0.4,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,305.64,3.79,D
31.22954,75.62921,340.72,0.4,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,306.21,6.05,D
31.23914,75.63517,334.55,0.4,0.44,2025-05-24,0737,N21,VIIRS,l,2.0NRT,305.96,3.11,D
31.26589,75.7048,343.34,0.39,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,305.71,3.86,D
31.28992,75.76177,341.04,0.39,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,303.28,2.38,D
31.30318,75.72443,343.87,0.39,0.44,2025-05-24,0737,N21,VIIRS,n,2.0NRT,306.2,8.29,D
30.72899,76.21822,367,0.35,0.57,2025-05-25,0718,N21,VIIRS,h,2.0NRT,301.82,32.12,D
31.01631,76.2341,367,0.34,0.56,2025-05-25,0718,N21,VIIRS,h,2.0NRT,302.73,38.82,D
31.05041,76.30917,336.3,0.34,0.56,2025-05-25,0718,N21,VIIRS,n,2.0NRT,294.25,5.65,D
31.03895,76.17072,351.39,0.35,0.56,2025-05-25,0718,N21,VIIRS,n,2.0NRT,298.21,8.14,D
30.76469,76.08699,333.68,0.36,0.57,2025-05-25,0718,N21,VIIRS,n,2.0NRT,297.2,2.27,D
30.72816,76.21469,333.95,0.35,0.57,2025-05-25,0718,N21,VIIRS,n,2.0NRT,296.32,17.07,D
30.55983,75.7687,333.19,0.38,0.58,2025-05-25,0718,N21,VIIRS,n,2.0NRT,295.3,2.19,D
31.02627,76.02625,339.63,0.35,0.57,2025-05-25,0718,N21,VIIRS,n,2.0NRT,297.33,3.09,D
30.4403,76.3787,331.19,0.35,0.57,2025-05-25,0718,N21,VIIRS,n,2.0NRT,294.39,2.67,D
30.68021,76.33119,335.87,0.35,0.56,2025-05-25,0718,N21,VIIRS,n,2.0NRT,297.35,3.09,D
30.81761,75.57894,335.19,0.38,0.59,2025-05-25,0718,N21,VIIRS,n,2.0NRT,294.39,3.79,D
30.81915,75.57757,351.64,0.38,0.59,2025-05-25,0718,N21,VIIRS,n,2.0NRT,296.04,5.08,D
30.99878,76.35455,347.94,0.34,0.56,2025-05-25,0718,N21,VIIRS,n,2.0NRT,294.75,5.48,D
30.94374,76.41567,330.85,0.34,0.56,2025-05-25,0718,N21,VIIRS,n,2.0NRT,297.44,5.93,D
30.7762,75.99812,335.42,0.36,0.57,2025-05-25,0718,N21,VIIRS,n,2.0NRT,297.8,6.71,D
30.77533,75.99449,367,0.36,0.57,2025-05-25,0718,N21,VIIRS,h,2.0NRT,296.72,6.71,D
30.85371,76.391,336.13,0.34,0.56,2025-05-25,0718,N21,VIIRS,n,2.0NRT,297.53,5.1,D
30.85453,76.39444,340.31,0.34,0.56,2025-05-25,0718,N21,VIIRS,n,2.0NRT,298.19,4.97,D
30.43931,76.35307,333.49,0.72,0.75,2025-05-25,0858,N21,VIIRS,n,2.0NRT,291.79,11.5,D
30.43994,76.35343,334.07,0.72,0.75,2025-05-25,0858,N21,VIIRS,n,2.0NRT,291.77,7.37,D
30.89646,76.35283,350.84,0.72,0.76,2025-05-25,0900,N21,VIIRS,n,2.0NRT,293.82,19.43,D
31.23245,75.61556,304.89,0.33,0.55,2025-05-25,2123,N21,VIIRS,n,2.0NRT,292.12,0.78,N
31.09719,75.70982,367,0.69,0.74,2025-05-26,0659,N21,VIIRS,h,2.0NRT,300.41,19.8,D
31.16769,75.85571,330.27,0.67,0.74,2025-05-26,0659,N21,VIIRS,n,2.0NRT,297.14,2.73,D
31.24995,75.6657,330.92,0.68,0.74,2025-05-26,0659,N21,VIIRS,n,2.0NRT,297.48,4.24,D
30.92576,76.08741,331.38,0.66,0.73,2025-05-26,0659,N21,VIIRS,n,2.0NRT,294.6,5.56,D
30.92387,76.08083,334.1,0.66,0.73,2025-05-26,0659,N21,VIIRS,n,2.0NRT,294.35,5.56,D
30.8772,75.71874,336.33,0.7,0.75,2025-05-26,0659,N21,VIIRS,n,2.0NRT,297.52,6.12,D
31.00345,75.84656,338.94,0.68,0.74,2025-05-26,0659,N21,VIIRS,n,2.0NRT,296.27,8.92,D
31.0015,75.83981,332.15,0.68,0.74,2025-05-26,0659,N21,VIIRS,n,2.0NRT,296.79,8.92,D
31.04796,75.92683,330.77,0.67,0.74,2025-05-26,0659,N21,VIIRS,n,2.0NRT,297.07,1.75,D
30.93149,75.39147,340.84,0.72,0.76,2025-05-26,0659,N21,VIIRS,n,2.0NRT,296.74,6.72,D
31.09067,75.71223,332.32,0.69,0.74,2025-05-26,0659,N21,VIIRS,n,2.0NRT,297.48,19.8,D
30.50073,76.17484,332.26,0.67,0.74,2025-05-26,0659,N21,VIIRS,n,2.0NRT,296,7.09,D
30.49898,76.17891,335.63,0.67,0.74,2025-05-26,0659,N21,VIIRS,n,2.0NRT,296.21,9.47,D
30.74081,76.11148,330.33,0.67,0.73,2025-05-26,0659,N21,VIIRS,n,2.0NRT,296.59,9.56,D
30.73402,76.04695,332.75,0.67,0.74,2025-05-26,0659,N21,VIIRS,n,2.0NRT,297.57,3.84,D
30.7424,76.05127,334.96,0.67,0.74,2025-05-26,0659,N21,VIIRS,n,2.0NRT,297.91,6.77,D
30.94244,76.38947,336.95,0.63,0.72,2025-05-26,0659,N21,VIIRS,n,2.0NRT,299.15,8.55,D
30.89806,76.10757,349.91,0.66,0.73,2025-05-26,0659,N21,VIIRS,n,2.0NRT,299,11.44,D
30.89621,76.10102,336.43,0.66,0.73,2025-05-26,0659,N21,VIIRS,n,2.0NRT,299.07,11.44,D
30.92649,76.08247,353.1,0.66,0.73,2025-05-26,0659,N21,VIIRS,n,2.0NRT,294.58,10.37,D
31.21263,75.73905,338.34,0.34,0.56,2025-05-26,0839,N21,VIIRS,n,2.0NRT,303.53,1.5,D
31.19975,75.56796,354.44,0.34,0.56,2025-05-26,0839,N21,VIIRS,n,2.0NRT,307,5.02,D
31.21564,75.70971,332.1,0.34,0.56,2025-05-26,0839,N21,VIIRS,n,2.0NRT,300.55,1.16,D
31.24656,75.63795,342,0.34,0.56,2025-05-26,0839,N21,VIIRS,n,2.0NRT,305.76,4.3,D
30.91373,76.26998,342.11,0.37,0.58,2025-05-26,0839,N21,VIIRS,n,2.0NRT,302.22,5.88,D
30.9124,76.27206,336.06,0.37,0.58,2025-05-26,0839,N21,VIIRS,n,2.0NRT,301.64,5.13,D
30.93882,76.04782,367,0.36,0.57,2025-05-26,0839,N21,VIIRS,h,2.0NRT,302.78,18.35,D
30.81155,75.44153,334.98,0.33,0.55,2025-05-26,0839,N21,VIIRS,n,2.0NRT,303.01,1.47,D
30.78868,76.09542,339.12,0.36,0.57,2025-05-26,0839,N21,VIIRS,n,2.0NRT,301.18,3.86,D
30.78897,76.09527,339.2,0.36,0.57,2025-05-26,0839,N21,VIIRS,n,2.0NRT,301.52,5.16,D
30.79236,76.34773,367,0.37,0.58,2025-05-26,0839,N21,VIIRS,h,2.0NRT,299.22,8,D
30.63549,75.69957,367,0.34,0.56,2025-05-26,0839,N21,VIIRS,h,2.0NRT,302.99,9.04,D
30.4875,76.03223,331.39,0.35,0.57,2025-05-26,0839,N21,VIIRS,n,2.0NRT,299.64,1.46,D
30.49367,76.26066,333.41,0.36,0.58,2025-05-26,0839,N21,VIIRS,n,2.0NRT,299.93,4.67,D
30.84933,75.59045,333.52,0.33,0.56,2025-05-26,0839,N21,VIIRS,n,2.0NRT,301.4,1.47,D
30.93078,75.60402,336.92,0.33,0.56,2025-05-26,0839,N21,VIIRS,n,2.0NRT,305.1,5.17,D
30.98067,75.97238,334.85,0.35,0.57,2025-05-26,0839,N21,VIIRS,n,2.0NRT,301.71,2.07,D
31.02072,75.7981,367,0.34,0.56,2025-05-26,0839,N21,VIIRS,h,2.0NRT,306.47,10.98,D
31.02014,75.72218,352.96,0.34,0.56,2025-05-26,0839,N21,VIIRS,n,2.0NRT,303.27,9.97,D
31.01767,75.68999,338.23,0.34,0.56,2025-05-26,0839,N21,VIIRS,n,2.0NRT,302.59,4.42,D
31.04294,75.88371,342.36,0.35,0.57,2025-05-26,0839,N21,VIIRS,n,2.0NRT,304.3,3.01,D
31.13449,75.62661,338.86,0.34,0.56,2025-05-26,0839,N21,VIIRS,n,2.0NRT,304.88,2.74,D
31.20856,75.89766,334.15,0.35,0.57,2025-05-26,0839,N21,VIIRS,n,2.0NRT,303.81,1.68,D
31.08332,75.95476,337.85,0.56,0.43,2025-05-27,0822,N21,VIIRS,n,2.0NRT,303.98,12.03,D
30.96718,75.91481,339.27,0.56,0.43,2025-05-27,0822,N21,VIIRS,n,2.0NRT,301.4,6.85,D
31.016,76.31189,335.58,0.39,0.44,2025-05-27,0822,N21,VIIRS,n,2.0NRT,300.73,2.88,D
31.02001,76.31129,343.27,0.39,0.44,2025-05-27,0822,N21,VIIRS,n,2.0NRT,303.04,6.19,D
30.97962,75.91882,339.09,0.56,0.43,2025-05-27,0822,N21,VIIRS,n,2.0NRT,306.49,10.05,D
30.97828,75.9072,343.24,0.56,0.43,2025-05-27,0822,N21,VIIRS,n,2.0NRT,309.03,21.84,D
31.02137,76.31179,336.01,0.39,0.44,2025-05-27,0822,N21,VIIRS,n,2.0NRT,302.58,2.98,D
30.97981,75.92307,337.67,0.56,0.43,2025-05-27,0822,N21,VIIRS,n,2.0NRT,304.71,9.6,D
30.97854,75.91142,338.26,0.56,0.43,2025-05-27,0822,N21,VIIRS,n,2.0NRT,306.56,15.4,D
30.97791,75.9056,340.88,0.56,0.43,2025-05-27,0822,N21,VIIRS,n,2.0NRT,308.23,16.91,D
30.98264,75.5918,340.37,0.54,0.42,2025-05-27,0822,N21,VIIRS,n,2.0NRT,306.64,7.18,D
30.982,75.58621,337.84,0.54,0.42,2025-05-27,0822,N21,VIIRS,n,2.0NRT,305.15,7.18,D
31.04184,75.62828,340.75,0.54,0.42,2025-05-27,0822,N21,VIIRS,n,2.0NRT,300.72,9.58,D
31.10435,75.64614,337.75,0.54,0.42,2025-05-27,0822,N21,VIIRS,n,2.0NRT,304.05,6.54,D
31.10445,75.99939,336.37,0.56,0.43,2025-05-27,0822,N21,VIIRS,n,2.0NRT,302.27,4.88,D
31.05986,75.61404,336.86,0.54,0.42,2025-05-27,0822,N21,VIIRS,n,2.0NRT,304.47,6.47,D
31.08269,75.95399,338.62,0.56,0.43,2025-05-27,0822,N21,VIIRS,n,2.0NRT,304.16,9.53,D
31.08852,75.7878,338.53,0.55,0.43,2025-05-27,0822,N21,VIIRS,n,2.0NRT,305.58,9.09,D
31.13112,76.03059,339.04,0.57,0.43,2025-05-27,0822,N21,VIIRS,n,2.0NRT,305.22,11.36,D
31.09585,75.71099,340.34,0.55,0.42,2025-05-27,0822,N21,VIIRS,n,2.0NRT,305.17,13.18,D
31.28581,75.80677,340.96,0.55,0.43,2025-05-27,0822,N21,VIIRS,n,2.0NRT,301.9,10.57,D
31.28591,75.80868,338,0.55,0.43,2025-05-27,0822,N21,VIIRS,n,2.0NRT,301.24,10.57,D
31.24481,75.76204,336.04,0.55,0.43,2025-05-27,0822,N21,VIIRS,n,2.0NRT,301.93,2.98,D
31.26164,76.09417,338.9,0.57,0.43,2025-05-27,0822,N21,VIIRS,n,2.0NRT,305.31,5.9,D
31.25133,76.11098,338.39,0.38,0.43,2025-05-27,0822,N21,VIIRS,n,2.0NRT,303.6,3.84,D
31.13208,75.57878,337.2,0.54,0.42,2025-05-27,0822,N21,VIIRS,n,2.0NRT,304.92,8.37,D
30.4298,76.27713,337.81,0.57,0.43,2025-05-27,0822,N21,VIIRS,n,2.0NRT,304.74,7.34,D
30.53877,76.28957,340.96,0.38,0.43,2025-05-27,0822,N21,VIIRS,n,2.0NRT,305.4,5.37,D
30.54276,76.28897,344.91,0.38,0.43,2025-05-27,0822,N21,VIIRS,n,2.0NRT,303.24,5.37,D
30.53002,75.43488,340.73,0.52,0.42,2025-05-27,0822,N21,VIIRS,n,2.0NRT,308.38,24.94,D
30.67149,76.11823,331,0.57,0.43,2025-05-27,0822,N21,VIIRS,n,2.0NRT,300.67,4.63,D
30.7065,76.26529,337.93,0.38,0.44,2025-05-27,0822,N21,VIIRS,n,2.0NRT,303.76,5.31,D
30.63875,75.44305,339.01,0.52,0.42,2025-05-27,0822,N21,VIIRS,n,2.0NRT,306.94,12.74,D
30.9473,76.31794,352.52,0.39,0.44,2025-05-27,0822,N21,VIIRS,n,2.0NRT,302.78,22.38,D
30.93728,76.22497,332.11,0.38,0.44,2025-05-27,0822,N21,VIIRS,n,2.0NRT,301.66,4.51,D
30.92369,76.07902,337.26,0.39,0.36,2025-05-28,0803,N21,VIIRS,l,2.0NRT,307.32,4.69,D
30.98565,75.55701,348.07,0.38,0.36,2025-05-28,0803,N21,VIIRS,n,2.0NRT,312.56,6.22,D
31.02637,75.64749,348.27,0.38,0.36,2025-05-28,0803,N21,VIIRS,n,2.0NRT,314.43,12.75,D
30.91905,76.34967,337.78,0.39,0.36,2025-05-28,0803,N21,VIIRS,n,2.0NRT,306.73,6.38,D
31.06703,75.64748,340.88,0.38,0.36,2025-05-28,0803,N21,VIIRS,l,2.0NRT,315.19,8.02,D
31.12556,75.99485,347.02,0.39,0.36,2025-05-28,0803,N21,VIIRS,n,2.0NRT,309.69,8.59,D
31.30382,76.37679,338.78,0.39,0.36,2025-05-28,0803,N21,VIIRS,n,2.0NRT,303.49,3.75,D
31.15904,75.80644,341.87,0.39,0.36,2025-05-28,0803,N21,VIIRS,n,2.0NRT,311.65,4.71,D
31.09268,75.63432,339.4,0.38,0.36,2025-05-28,0803,N21,VIIRS,l,2.0NRT,310.43,7.33,D
30.93458,76.29253,340.99,0.39,0.36,2025-05-28,0803,N21,VIIRS,n,2.0NRT,308.15,10.19,D
30.90355,76.10369,337.36,0.39,0.36,2025-05-28,0803,N21,VIIRS,l,2.0NRT,307.62,8.23,D
30.90542,76.37318,339.4,0.39,0.36,2025-05-28,0803,N21,VIIRS,n,2.0NRT,307.82,5.53,D
30.90346,76.33607,341.46,0.39,0.36,2025-05-28,0803,N21,VIIRS,n,2.0NRT,307.12,10.15,D
30.90677,76.33542,338.72,0.39,0.36,2025-05-28,0803,N21,VIIRS,n,2.0NRT,307.73,6.65,D
30.8042,75.39568,347.65,0.38,0.36,2025-05-28,0803,N21,VIIRS,n,2.0NRT,310.14,6.6,D
30.92428,76.08303,345.65,0.39,0.36,2025-05-28,0803,N21,VIIRS,n,2.0NRT,308.62,4.69,D
31.00426,75.9104,340.9,0.39,0.36,2025-05-28,0803,N21,VIIRS,n,2.0NRT,310.1,5.07,D
31.07986,75.62015,339.03,0.38,0.36,2025-05-28,0803,N21,VIIRS,l,2.0NRT,311.68,6.26,D
30.62384,76.30578,339.43,0.39,0.36,2025-05-28,0803,N21,VIIRS,l,2.0NRT,309.93,3.22,D
30.60037,76.21536,343.1,0.39,0.36,2025-05-28,0803,N21,VIIRS,n,2.0NRT,309.29,7.55,D
30.43571,76.32161,341.86,0.39,0.36,2025-05-28,0803,N21,VIIRS,n,2.0NRT,311.16,9.57,D
30.68569,76.38122,342.67,0.39,0.36,2025-05-28,0803,N21,VIIRS,n,2.0NRT,310.5,6.55,D
30.67689,76.13471,347.79,0.39,0.36,2025-05-28,0803,N21,VIIRS,n,2.0NRT,308.52,10.32,D
30.76855,75.76763,338.43,0.38,0.36,2025-05-28,0803,N21,VIIRS,l,2.0NRT,311.51,3.78,D
30.78782,75.60003,337.23,0.38,0.36,2025-05-28,0803,N21,VIIRS,l,2.0NRT,310.59,4.1,D
30.71985,76.1048,347.92,0.48,0.4,2025-05-29,0744,N21,VIIRS,n,2.0NRT,310.53,7.06,D
30.51597,75.76131,341.75,0.5,0.41,2025-05-29,0744,N21,VIIRS,l,2.0NRT,315.18,11.68,D
30.52061,75.76551,341.19,0.5,0.41,2025-05-29,0744,N21,VIIRS,l,2.0NRT,313.47,8.76,D
30.56392,75.45266,340.44,0.52,0.41,2025-05-29,0744,N21,VIIRS,l,2.0NRT,313.13,6.66,D
30.76435,76.30277,344.42,0.47,0.4,2025-05-29,0744,N21,VIIRS,l,2.0NRT,316.04,13.88,D
30.76609,75.80808,339.23,0.49,0.41,2025-05-29,0744,N21,VIIRS,l,2.0NRT,313.23,9.54,D
30.78635,75.71244,339.11,0.5,0.41,2025-05-29,0744,N21,VIIRS,l,2.0NRT,309.26,5.54,D
30.97342,76.34639,338.31,0.46,0.39,2025-05-29,0744,N21,VIIRS,l,2.0NRT,310.83,3.91,D
30.85278,75.44398,342.85,0.51,0.41,2025-05-29,0744,N21,VIIRS,n,2.0NRT,311.86,11.98,D
30.95575,75.96865,338.77,0.48,0.4,2025-05-29,0744,N21,VIIRS,l,2.0NRT,311.56,17.95,D
30.95298,75.76987,343.89,0.49,0.4,2025-05-29,0744,N21,VIIRS,l,2.0NRT,315.42,14.92,D
31.02041,75.58405,343.77,0.5,0.41,2025-05-29,0744,N21,VIIRS,l,2.0NRT,313.99,12.99,D
31.05719,75.69824,339.9,0.49,0.41,2025-05-29,0744,N21,VIIRS,l,2.0NRT,312.02,11.78,D
31.12992,76.02777,340.18,0.48,0.4,2025-05-29,0744,N21,VIIRS,l,2.0NRT,312.19,7.27,D
31.14881,75.55956,341.64,0.5,0.41,2025-05-29,0744,N21,VIIRS,l,2.0NRT,312.48,10.22,D
31.15022,75.55681,337.57,0.5,0.41,2025-05-29,0744,N21,VIIRS,l,2.0NRT,311.65,8.71,D
31.18067,75.55451,344.05,0.5,0.41,2025-05-29,0744,N21,VIIRS,n,2.0NRT,313.49,7.43,D
31.18435,75.55359,344.66,0.5,0.41,2025-05-29,0744,N21,VIIRS,n,2.0NRT,313.07,7.43,D
31.09087,75.75258,335.77,0.59,0.53,2025-05-30,0726,N21,VIIRS,n,2.0NRT,303.2,5.34,D
31.09012,75.74949,342.75,0.59,0.53,2025-05-30,0726,N21,VIIRS,n,2.0NRT,303.61,8.99,D
30.96589,76.29179,341.53,0.55,0.51,2025-05-30,0726,N21,VIIRS,n,2.0NRT,303.28,8.16,D
30.49424,75.46108,334.5,0.63,0.54,2025-05-30,0726,N21,VIIRS,n,2.0NRT,302.5,3.69,D
31.22984,75.87434,331.34,0.58,0.52,2025-05-30,0726,N21,VIIRS,l,2.0NRT,303.86,1.46,D
31.30862,76.38455,334.26,0.54,0.51,2025-05-30,0726,N21,VIIRS,l,2.0NRT,307.48,4.11,D
31.08948,75.7466,330.2,0.59,0.53,2025-05-30,0726,N21,VIIRS,l,2.0NRT,302.71,4.71,D
30.8082,76.01604,309.67,0.56,0.69,2025-05-30,1947,N21,VIIRS,n,2.0NRT,291.72,1.58,N
30.81192,76.01487,304.4,0.56,0.69,2025-05-30,1947,N21,VIIRS,n,2.0NRT,291.09,1.29,N
31.17799,75.87703,330.87,0.54,0.68,2025-05-31,0705,N21,VIIRS,n,2.0NRT,296.26,2.78,D
31.14773,75.64806,340.71,0.56,0.69,2025-05-31,0705,N21,VIIRS,n,2.0NRT,295.46,5.46,D
31.00771,76.07183,330.77,0.53,0.67,2025-05-31,0705,N21,VIIRS,n,2.0NRT,295.67,3.69,D
30.47653,76.30944,342.83,0.53,0.67,2025-05-31,0705,N21,VIIRS,n,2.0NRT,300.32,5.11,D
31.0077,76.07071,334.1,0.53,0.67,2025-05-31,0705,N21,VIIRS,n,2.0NRT,295.79,4.12,D
30.9662,76.06284,331.96,0.54,0.68,2025-05-31,0705,N21,VIIRS,n,2.0NRT,295.61,3.75,D
30.98302,76.08225,343.01,0.45,0.63,2025-05-31,0845,N21,VIIRS,n,2.0NRT,299.38,6.54,D
30.76112,76.36201,334.43,0.46,0.64,2025-05-31,0845,N21,VIIRS,n,2.0NRT,300.97,5.42,D
30.77813,75.53239,344.24,0.41,0.61,2025-05-31,0845,N21,VIIRS,n,2.0NRT,299.04,4.36,D
30.91932,76.2793,351.69,0.46,0.64,2025-05-31,0845,N21,VIIRS,n,2.0NRT,299.23,12.23,D
30.98351,76.0813,339.66,0.45,0.63,2025-05-31,0845,N21,VIIRS,n,2.0NRT,299.15,4.15,D
31.06152,76.1171,330.9,0.45,0.63,2025-05-31,0845,N21,VIIRS,n,2.0NRT,296.78,2.04,D
31.14661,76.03918,336.47,0.46,0.47,2025-06-01,0828,N21,VIIRS,l,2.0NRT,309.46,6.07,D
31.13849,75.51657,344.53,0.43,0.46,2025-06-01,0828,N21,VIIRS,n,2.0NRT,311.94,8.15,D
31.2812,75.87158,337.66,0.46,0.47,2025-06-01,0828,N21,VIIRS,l,2.0NRT,310.32,5.16,D
30.7486,75.563,340.24,0.43,0.46,2025-06-01,0828,N21,VIIRS,l,2.0NRT,313.13,5.12,D
31.28224,75.49798,338.89,0.43,0.46,2025-06-01,0828,N21,VIIRS,n,2.0NRT,305.55,2.94,D
30.92739,76.12241,345.88,0.47,0.48,2025-06-01,0828,N21,VIIRS,n,2.0NRT,315.06,18.84,D
30.90912,75.45351,339.82,0.43,0.46,2025-06-01,0828,N21,VIIRS,n,2.0NRT,309.17,1.89,D
31.05165,75.63261,340.55,0.44,0.46,2025-06-01,0828,N21,VIIRS,l,2.0NRT,312.12,8.62,D
31.06857,75.5469,341.04,0.43,0.46,2025-06-01,0828,N21,VIIRS,l,2.0NRT,313.54,8.69,D
31.15661,76.23906,337.22,0.48,0.48,2025-06-01,0828,N21,VIIRS,l,2.0NRT,311.26,8.19,D
