latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
31.16833,76.24262,339.48,0.39,0.36,2025-05-20,0801,N20,VIIRS,n,2,309.14,3.52,D,0
31.05864,75.50079,350.44,0.38,0.36,2025-05-20,0801,N20,VIIRS,n,2,315.11,13.02,D,0
31.07636,75.39438,342.49,0.38,0.36,2025-05-20,0801,N20,VIIRS,n,2,312.48,6.19,D,0
31.16118,75.84644,344.96,0.39,0.36,2025-05-20,0801,N20,VIIRS,n,2,307.75,6.73,D,0
31.11573,75.54262,348,0.38,0.36,2025-05-20,0801,N20,VIIRS,n,2,311.58,12.08,D,0
31.13373,75.61716,346.39,0.38,0.36,2025-05-20,0801,N20,VIIRS,l,2,316.65,31.57,D,0
31.17108,75.79906,340.61,0.39,0.36,2025-05-20,0801,N20,VIIRS,l,2,311.79,4.33,D,0
31.17049,75.79506,346.69,0.39,0.36,2025-05-20,0801,N20,VIIRS,n,2,312.58,4.33,D,0
31.18302,75.8338,342.62,0.39,0.36,2025-05-20,0801,N20,VIIRS,n,2,310.47,7.08,D,0
31.16931,75.7417,342.57,0.38,0.36,2025-05-20,0801,N20,VIIRS,n,2,310.59,7.17,D,0
31.16871,75.7377,340.48,0.38,0.36,2025-05-20,0801,N20,VIIRS,l,2,310.66,7.17,D,0
31.15496,75.64579,342.29,0.38,0.36,2025-05-20,0801,N20,VIIRS,n,2,308.07,7.47,D,0
31.15016,75.61382,338.68,0.38,0.36,2025-05-20,0801,N20,VIIRS,n,2,307.46,6.66,D,0
31.14835,75.60184,340.6,0.38,0.36,2025-05-20,0801,N20,VIIRS,l,2,310.88,8.08,D,0
31.18991,75.81179,345.57,0.39,0.36,2025-05-20,0801,N20,VIIRS,n,2,313,8.37,D,0
31.18276,75.71838,343.98,0.38,0.36,2025-05-20,0801,N20,VIIRS,n,2,311.56,10.63,D,0
31.17614,75.58051,367,0.38,0.36,2025-05-20,0801,N20,VIIRS,h,2,308.14,12.28,D,0
31.22675,75.92088,349.64,0.39,0.36,2025-05-20,0801,N20,VIIRS,n,2,311.06,10.25,D,0
31.18003,75.58384,346.77,0.38,0.36,2025-05-20,0801,N20,VIIRS,n,2,310.77,62.1,D,0
31.20331,75.55849,336.79,0.38,0.36,2025-05-20,0801,N20,VIIRS,l,2,309.28,3.92,D,0
31.22128,75.63313,345.32,0.38,0.36,2025-05-20,0801,N20,VIIRS,n,2,313.09,11.39,D,0
31.20867,75.54916,347.19,0.38,0.36,2025-05-20,0801,N20,VIIRS,n,2,315.32,9.21,D,0
31.22577,75.64046,348.45,0.38,0.36,2025-05-20,0801,N20,VIIRS,n,2,312.28,14.02,D,0
31.26039,75.82735,341.45,0.39,0.36,2025-05-20,0801,N20,VIIRS,n,2,310.51,7.85,D,0
31.27388,75.75854,335.54,0.39,0.36,2025-05-20,0801,N20,VIIRS,l,2,307.81,3.9,D,0
31.25305,75.46181,339.32,0.38,0.36,2025-05-20,0801,N20,VIIRS,n,2,308.12,6.02,D,0
31.31037,75.75162,342.42,0.39,0.36,2025-05-20,0801,N20,VIIRS,n,2,310.1,5.85,D,0
31.2274,75.95026,317.54,0.48,0.4,2025-05-20,2024,N20,VIIRS,n,2,296.85,2.39,N,0
31.01734,76.19809,308.37,0.47,0.4,2025-05-20,2024,N20,VIIRS,n,2,296.86,0.8,N,0
30.44907,76.39139,336.62,0.47,0.4,2025-05-21,0742,N20,VIIRS,l,2,306.44,3.89,D,0
30.43015,76.10771,345.49,0.49,0.4,2025-05-21,0742,N20,VIIRS,n,2,307.78,13.43,D,0
30.4452,76.00411,337.59,0.49,0.41,2025-05-21,0742,N20,VIIRS,n,2,304.26,3.31,D,0
30.44426,75.99905,338.32,0.49,0.41,2025-05-21,0742,N20,VIIRS,n,2,305.61,3.31,D,0
30.59941,76.30556,339.02,0.48,0.4,2025-05-21,0742,N20,VIIRS,l,2,306.04,9.3,D,0
30.56516,75.97649,348.47,0.49,0.41,2025-05-21,0742,N20,VIIRS,n,2,306.65,5.67,D,0
30.4861,75.42953,341.18,0.53,0.42,2025-05-21,0742,N20,VIIRS,l,2,312.76,8.95,D,0
30.4887,75.42653,339.84,0.52,0.42,2025-05-21,0742,N20,VIIRS,l,2,313.13,9.35,D,0
30.61129,76.02553,340.92,0.49,0.4,2025-05-21,0742,N20,VIIRS,n,2,308.75,5.79,D,0
30.54227,75.60212,348.4,0.51,0.41,2025-05-21,0742,N20,VIIRS,n,2,312.09,11.52,D,0
30.62358,75.94868,342.87,0.49,0.41,2025-05-21,0742,N20,VIIRS,n,2,306.09,8.24,D,0
30.67,76.1154,335.73,0.48,0.4,2025-05-21,0742,N20,VIIRS,l,2,305.82,3.95,D,0
30.62378,75.84752,342.66,0.5,0.41,2025-05-21,0742,N20,VIIRS,n,2,309.06,16.22,D,0
30.70458,76.26148,336.82,0.48,0.4,2025-05-21,0742,N20,VIIRS,l,2,305.91,4.17,D,0
30.64411,75.7293,344.54,0.51,0.41,2025-05-21,0742,N20,VIIRS,n,2,310.9,5.58,D,0
30.71436,76.02607,340.18,0.49,0.4,2025-05-21,0742,N20,VIIRS,n,2,307.21,6.01,D,0
30.71344,76.02106,343.31,0.49,0.4,2025-05-21,0742,N20,VIIRS,n,2,308.02,6.01,D,0
30.71326,76.0241,345.06,0.49,0.4,2025-05-21,0742,N20,VIIRS,n,2,307.74,11.13,D,0
30.71231,76.0191,338.8,0.49,0.4,2025-05-21,0742,N20,VIIRS,n,2,306.88,6.42,D,0
30.65892,75.57604,345.76,0.51,0.41,2025-05-21,0742,N20,VIIRS,n,2,311.41,11.4,D,0
30.75239,76.00912,339.25,0.49,0.4,2025-05-21,0742,N20,VIIRS,n,2,307.59,5.17,D,0
30.64955,75.4453,340.62,0.52,0.42,2025-05-21,0742,N20,VIIRS,n,2,309.82,6.93,D,0
30.72709,75.40073,335.61,0.52,0.42,2025-05-21,0742,N20,VIIRS,l,2,308.17,2.83,D,0
30.83517,75.90672,335.36,0.49,0.4,2025-05-21,0742,N20,VIIRS,n,2,305.2,2.41,D,0
30.75232,75.45016,338.8,0.52,0.41,2025-05-21,0742,N20,VIIRS,l,2,309.53,6,D,0
30.87846,75.97486,341.14,0.49,0.4,2025-05-21,0742,N20,VIIRS,n,2,307.43,7.23,D,0
30.89131,76.00308,341.46,0.49,0.4,2025-05-21,0742,N20,VIIRS,n,2,306.76,4.48,D,0
30.8876,75.98306,338.6,0.49,0.4,2025-05-21,0742,N20,VIIRS,n,2,308.25,5.3,D,0
30.89494,76.00217,341.1,0.49,0.4,2025-05-21,0742,N20,VIIRS,n,2,306.2,4.48,D,0
30.92054,76.09982,347.24,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,306.07,29.66,D,0
30.98295,76.3802,340.13,0.47,0.4,2025-05-21,0742,N20,VIIRS,n,2,303.61,3.47,D,0
30.9232,76.05245,337.31,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,306.79,4.6,D,0
30.92774,76.05651,341.35,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,307.43,10.83,D,0
30.92683,76.05154,339.69,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,306.28,4.6,D,0
30.92954,76.04567,339.08,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,306.59,6.09,D,0
30.81434,75.38393,340.33,0.52,0.42,2025-05-21,0742,N20,VIIRS,l,2,312.74,9.98,D,0
30.97186,76.21565,335.24,0.48,0.4,2025-05-21,0742,N20,VIIRS,l,2,305.42,5.51,D,0
30.95039,76.09753,341,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,306.7,7.69,D,0
30.94949,76.09258,337.51,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,306.84,7.69,D,0
30.92689,76.01282,337.78,0.49,0.4,2025-05-21,0742,N20,VIIRS,n,2,306.81,5.15,D,0
30.97208,76.21324,337.25,0.48,0.4,2025-05-21,0742,N20,VIIRS,l,2,305.61,4.37,D,0
30.95001,76.09536,348.53,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,307.38,9.1,D,0
30.95363,76.09446,339.1,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,305.24,9.1,D,0
31.01522,76.16157,338.39,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,304.86,4.48,D,0
31.01431,76.15665,339.75,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,306.52,5.65,D,0
30.91732,75.63717,337.55,0.51,0.41,2025-05-21,0742,N20,VIIRS,n,2,305.1,5.11,D,0
30.94332,75.75474,335.69,0.5,0.41,2025-05-21,0742,N20,VIIRS,l,2,307.77,2.99,D,0
30.94236,75.74962,337.69,0.5,0.41,2025-05-21,0742,N20,VIIRS,n,2,307.32,2.99,D,0
30.94603,75.74868,342,0.5,0.41,2025-05-21,0742,N20,VIIRS,n,2,307.32,7.03,D,0
30.9556,75.67622,339.79,0.5,0.41,2025-05-21,0742,N20,VIIRS,n,2,308.71,7.61,D,0
30.94103,75.59842,336.95,0.51,0.41,2025-05-21,0742,N20,VIIRS,l,2,309.3,8.58,D,0
31.02954,76.03402,339.53,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,305.88,4.64,D,0
30.98399,75.78726,339,0.5,0.41,2025-05-21,0742,N20,VIIRS,n,2,307.64,5.22,D,0
31.01171,75.83352,337.2,0.49,0.41,2025-05-21,0742,N20,VIIRS,l,2,308.63,5.38,D,0
31.01077,75.82844,340.98,0.49,0.41,2025-05-21,0742,N20,VIIRS,n,2,310.26,5.38,D,0
31.00966,75.83044,344.63,0.49,0.41,2025-05-21,0742,N20,VIIRS,n,2,310.54,10.73,D,0
30.98335,75.61143,346.36,0.51,0.41,2025-05-21,0742,N20,VIIRS,n,2,309.82,12.28,D,0
31.08231,76.11547,334.61,0.48,0.4,2025-05-21,0742,N20,VIIRS,l,2,305.98,2.65,D,0
30.98705,75.61051,349.32,0.51,0.41,2025-05-21,0742,N20,VIIRS,n,2,310.73,12.28,D,0
31.06931,76.02562,338.22,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,305.56,2.58,D,0
31.07294,76.02472,335.35,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,304.57,2.58,D,0
31.01806,75.65146,339.51,0.5,0.41,2025-05-21,0742,N20,VIIRS,n,2,308.91,8.25,D,0
31.10843,76.09348,334.87,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,303.9,2.81,D,0
31.04094,75.73185,352.09,0.5,0.41,2025-05-21,0742,N20,VIIRS,n,2,309.45,12.4,D,0
31.11112,76.08765,342.16,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,304.01,5.02,D,0
31.04462,75.73092,341.94,0.5,0.41,2025-05-21,0742,N20,VIIRS,n,2,309.53,8.58,D,0
31.05851,75.74348,337.37,0.5,0.41,2025-05-21,0742,N20,VIIRS,l,2,307.51,3.56,D,0
31.12374,76.07416,333.99,0.48,0.4,2025-05-21,0742,N20,VIIRS,l,2,305.47,3.21,D,0
31.12364,76.01198,338.64,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,304.96,3.52,D,0
31.07801,75.64158,344.92,0.5,0.41,2025-05-21,0742,N20,VIIRS,n,2,308.66,7.48,D,0
31.08074,75.63547,340.63,0.5,0.41,2025-05-21,0742,N20,VIIRS,n,2,307.99,5.71,D,0
31.07926,75.63918,343.04,0.5,0.41,2025-05-21,0742,N20,VIIRS,n,2,308.02,6.86,D,0
31.08294,75.63824,339.96,0.5,0.41,2025-05-21,0742,N20,VIIRS,n,2,307.21,6.17,D,0
31.11528,75.72694,348.09,0.5,0.41,2025-05-21,0742,N20,VIIRS,n,2,307.55,10.31,D,0
31.14802,75.79862,340.93,0.49,0.4,2025-05-21,0742,N20,VIIRS,n,2,309.07,10.22,D,0
31.14706,75.79356,340.49,0.49,0.4,2025-05-21,0742,N20,VIIRS,n,2,309.17,8.56,D,0
31.18304,75.84275,336.42,0.49,0.4,2025-05-21,0742,N20,VIIRS,l,2,306.78,4.17,D,0
31.23191,76.086,339.51,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,305.98,6.84,D,0
31.21641,76.00198,338.72,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,306.05,3.95,D,0
31.21549,75.99702,338.06,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,307.27,4.59,D,0
31.21537,75.95538,343,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,305.28,6.35,D,0
31.15683,75.53781,340.76,0.51,0.41,2025-05-21,0742,N20,VIIRS,n,2,309.5,7.66,D,0
31.2362,75.94489,334.83,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,303.79,3.3,D,0
31.18085,75.6457,340.33,0.5,0.41,2025-05-21,0742,N20,VIIRS,n,2,307.38,4.02,D,0
31.22679,75.83164,348.58,0.49,0.4,2025-05-21,0742,N20,VIIRS,n,2,306.78,6.58,D,0
31.23043,75.83072,343.11,0.49,0.4,2025-05-21,0742,N20,VIIRS,n,2,307.07,6.58,D,0
31.22528,75.82942,340.01,0.49,0.4,2025-05-21,0742,N20,VIIRS,n,2,305.8,3.51,D,0
31.22892,75.8285,348.4,0.49,0.4,2025-05-21,0742,N20,VIIRS,n,2,306.84,10.71,D,0
31.18799,75.53282,346.35,0.51,0.41,2025-05-21,0742,N20,VIIRS,n,2,311.93,7.54,D,0
31.19168,75.53187,343.85,0.51,0.41,2025-05-21,0742,N20,VIIRS,n,2,309.31,7.54,D,0
31.20872,75.56019,337.58,0.5,0.41,2025-05-21,0742,N20,VIIRS,l,2,309.41,4.93,D,0
31.25125,75.76453,335.61,0.49,0.4,2025-05-21,0742,N20,VIIRS,l,2,306.59,3.22,D,0
31.23176,75.64095,339.92,0.5,0.41,2025-05-21,0742,N20,VIIRS,n,2,307.32,4.23,D,0
31.30432,75.9668,339.33,0.48,0.4,2025-05-21,0742,N20,VIIRS,n,2,306.19,4.34,D,0
31.24938,75.65262,337.51,0.5,0.41,2025-05-21,0742,N20,VIIRS,l,2,308.27,3.36,D,0
31.28481,75.71867,339.66,0.49,0.41,2025-05-21,0742,N20,VIIRS,n,2,308.23,6.46,D,0
31.28847,75.71773,348.59,0.49,0.41,2025-05-21,0742,N20,VIIRS,n,2,308.61,6.46,D,0
31.30595,75.72929,340.61,0.49,0.41,2025-05-21,0742,N20,VIIRS,n,2,306.51,6.14,D,0
31.01715,75.92107,309.11,0.59,0.53,2025-05-21,2005,N20,VIIRS,n,2,293.73,1.44,N,0
31.03027,75.7132,309.62,0.6,0.53,2025-05-21,2005,N20,VIIRS,n,2,293.81,1.3,N,0
30.48436,76.05845,344.06,0.59,0.53,2025-05-22,0723,N20,VIIRS,n,2,298.79,6.94,D,0
30.55864,76.18776,341.05,0.58,0.52,2025-05-22,0723,N20,VIIRS,n,2,296.58,8.18,D,0
30.55733,76.18191,339.23,0.58,0.52,2025-05-22,0723,N20,VIIRS,n,2,297.01,7.94,D,0
30.61921,76.34888,337.22,0.57,0.52,2025-05-22,0723,N20,VIIRS,n,2,297.24,4.01,D,0
30.62045,76.3465,331.04,0.56,0.52,2025-05-22,0723,N20,VIIRS,n,2,297.47,6.83,D,0
30.61552,75.55537,345.85,0.63,0.54,2025-05-22,0723,N20,VIIRS,n,2,304,26.46,D,0
30.81591,76.39613,341.89,0.56,0.51,2025-05-22,0723,N20,VIIRS,n,2,298.43,18.2,D,0
30.60614,75.40182,340.45,0.32,0.55,2025-05-22,0723,N20,VIIRS,n,2,300.08,2.83,D,0
30.64526,75.43185,331.06,0.32,0.54,2025-05-22,0723,N20,VIIRS,n,2,301.03,1.44,D,0
30.64861,75.42391,331.85,0.32,0.54,2025-05-22,0723,N20,VIIRS,n,2,301.31,3.12,D,0
30.90092,76.34884,351.66,0.56,0.51,2025-05-22,0723,N20,VIIRS,n,2,300.03,14.5,D,0
30.9874,76.28521,332.79,0.56,0.51,2025-05-22,0723,N20,VIIRS,n,2,298.62,3.68,D,0
30.85432,75.63305,342.76,0.61,0.54,2025-05-22,0723,N20,VIIRS,n,2,300.9,9.27,D,0
30.85911,75.63157,342.75,0.61,0.54,2025-05-22,0723,N20,VIIRS,n,2,300.46,9.27,D,0
31.0115,76.10602,350.95,0.57,0.52,2025-05-22,0723,N20,VIIRS,n,2,301.48,14.09,D,0
31.01217,76.10384,342.5,0.57,0.52,2025-05-22,0723,N20,VIIRS,n,2,301.99,9.98,D,0
30.99706,75.90705,336.05,0.59,0.53,2025-05-22,0723,N20,VIIRS,n,2,300.73,6.03,D,0
30.99279,75.62203,336.05,0.61,0.53,2025-05-22,0723,N20,VIIRS,n,2,299.71,4.35,D,0
31.09127,76.03634,354.19,0.58,0.52,2025-05-22,0723,N20,VIIRS,n,2,302.17,11.92,D,0
31.10466,76.00717,344.83,0.58,0.52,2025-05-22,0723,N20,VIIRS,n,2,300.12,6.26,D,0
31.01439,75.58205,343.23,0.61,0.54,2025-05-22,0723,N20,VIIRS,n,2,300.99,9.28,D,0
31.01298,75.5758,330.23,0.61,0.54,2025-05-22,0723,N20,VIIRS,l,2,300.66,7.3,D,0
31.10541,76.00594,342.4,0.58,0.52,2025-05-22,0723,N20,VIIRS,n,2,300.43,5.67,D,0
31.01238,75.58205,342.54,0.61,0.54,2025-05-22,0723,N20,VIIRS,n,2,300.85,14.57,D,0
31.15585,76.09641,330.54,0.57,0.52,2025-05-22,0723,N20,VIIRS,n,2,299.51,0.4,D,0
31.10329,75.66653,332.68,0.6,0.53,2025-05-22,0723,N20,VIIRS,n,2,300.25,3.66,D,0
31.20045,76.00823,353.01,0.57,0.52,2025-05-22,0723,N20,VIIRS,n,2,302.36,14.16,D,0
31.20101,76.00629,345.18,0.57,0.52,2025-05-22,0723,N20,VIIRS,n,2,301.52,13.88,D,0
31.28793,76.0173,333.05,0.57,0.52,2025-05-22,0723,N20,VIIRS,n,2,299.91,2.53,D,0
31.27681,75.85704,333.14,0.58,0.52,2025-05-22,0723,N20,VIIRS,n,2,302.5,5.34,D,0
31.27547,75.85109,339.41,0.58,0.52,2025-05-22,0723,N20,VIIRS,n,2,302.42,5.34,D,0
31.23251,75.63811,334.78,0.6,0.53,2025-05-22,0723,N20,VIIRS,n,2,301.63,5.2,D,0
31.23586,75.63053,350.98,0.6,0.53,2025-05-22,0723,N20,VIIRS,n,2,302.39,11.01,D,0
31.27672,75.85449,341.63,0.58,0.52,2025-05-22,0723,N20,VIIRS,n,2,302.75,6.5,D,0
31.231,75.63618,330.93,0.6,0.53,2025-05-22,0723,N20,VIIRS,l,2,301.49,3.21,D,0
31.23575,75.63473,338.6,0.6,0.53,2025-05-22,0723,N20,VIIRS,n,2,301.75,7.67,D,0
31.23433,75.62864,343.61,0.6,0.53,2025-05-22,0723,N20,VIIRS,n,2,301.89,9.05,D,0
30.81021,75.55206,333.68,0.78,0.78,2025-05-22,0904,N20,VIIRS,n,2,296.73,4.88,D,0
30.81202,75.5517,334.8,0.79,0.78,2025-05-22,0904,N20,VIIRS,n,2,296.32,6.31,D,0
30.96845,75.62121,342.66,0.79,0.78,2025-05-22,0904,N20,VIIRS,n,2,294.45,10.01,D,0
30.44297,76.36372,367,0.54,0.68,2025-05-23,0704,N20,VIIRS,h,2,297.22,12.4,D,0
30.48063,76.1843,334.38,0.55,0.68,2025-05-23,0704,N20,VIIRS,n,2,295.25,6.84,D,0
30.47957,76.1838,334.87,0.55,0.68,2025-05-23,0704,N20,VIIRS,n,2,294.98,2.11,D,0
30.42989,75.95122,335.29,0.57,0.69,2025-05-23,0704,N20,VIIRS,n,2,295.56,2.78,D,0
30.68798,76.27953,344.64,0.54,0.68,2025-05-23,0704,N20,VIIRS,n,2,297.28,6.36,D,0
30.48202,75.4361,331.5,0.61,0.71,2025-05-23,0704,N20,VIIRS,n,2,296.19,1.95,D,0
30.48322,75.43534,332.12,0.61,0.71,2025-05-23,0704,N20,VIIRS,n,2,296.68,2.43,D,0
30.7818,76.36149,335.99,0.53,0.67,2025-05-23,0704,N20,VIIRS,n,2,297.22,2.79,D,0
30.71317,76.00652,367,0.56,0.68,2025-05-23,0704,N20,VIIRS,h,2,297.21,11.23,D,0
30.6339,75.52979,335.23,0.59,0.7,2025-05-23,0704,N20,VIIRS,n,2,295.55,3.18,D,0
30.76233,75.95003,337.87,0.56,0.69,2025-05-23,0704,N20,VIIRS,n,2,297.16,5.97,D,0
30.72564,75.81508,339.14,0.57,0.69,2025-05-23,0704,N20,VIIRS,n,2,296.64,4.34,D,0
30.76078,75.89532,336.32,0.56,0.69,2025-05-23,0704,N20,VIIRS,n,2,296.38,2.88,D,0
30.97408,76.1284,367,0.54,0.68,2025-05-23,0704,N20,VIIRS,h,2,296.92,7.68,D,0
30.97551,76.13378,330.47,0.54,0.68,2025-05-23,0704,N20,VIIRS,n,2,294.81,7.68,D,0
31.02454,76.24505,367,0.53,0.67,2025-05-23,0704,N20,VIIRS,h,2,296.91,12.51,D,0
30.88045,75.6547,332.32,0.58,0.69,2025-05-23,0704,N20,VIIRS,n,2,296.18,2.04,D,0
31.03733,76.17034,367,0.53,0.67,2025-05-23,0704,N20,VIIRS,h,2,297.74,9.06,D,0
31.02438,76.24258,367,0.53,0.67,2025-05-23,0704,N20,VIIRS,h,2,297.82,11.83,D,0
31.03825,76.17352,342.07,0.53,0.67,2025-05-23,0704,N20,VIIRS,n,2,296.72,5.6,D,0
31.03681,76.16818,342.23,0.53,0.67,2025-05-23,0704,N20,VIIRS,n,2,297.38,5.6,D,0
30.99018,75.92258,332,0.55,0.68,2025-05-23,0704,N20,VIIRS,n,2,296.5,4.24,D,0
30.96715,75.66521,367,0.57,0.69,2025-05-23,0704,N20,VIIRS,h,2,296.89,15.08,D,0
30.95692,75.47762,330.17,0.59,0.7,2025-05-23,0704,N20,VIIRS,n,2,296.6,2.11,D,0
30.96403,75.6153,332.9,0.58,0.69,2025-05-23,0704,N20,VIIRS,n,2,296.36,4.06,D,0
30.94318,75.41764,332.06,0.59,0.7,2025-05-23,0704,N20,VIIRS,n,2,296.85,4.22,D,0
31.19163,75.9154,344.84,0.55,0.68,2025-05-23,0704,N20,VIIRS,n,2,297.12,5.24,D,0
31.19016,75.91386,339.89,0.55,0.68,2025-05-23,0704,N20,VIIRS,n,2,297.31,4.47,D,0
31.14926,75.71508,338.23,0.56,0.69,2025-05-23,0704,N20,VIIRS,n,2,296.38,4.82,D,0
31.20962,75.91282,340.6,0.55,0.68,2025-05-23,0704,N20,VIIRS,n,2,295.77,7.09,D,0
31.20814,75.90733,345.09,0.55,0.68,2025-05-23,0704,N20,VIIRS,n,2,296.79,8.23,D,0
31.13338,75.58337,331.16,0.57,0.69,2025-05-23,0704,N20,VIIRS,n,2,295.89,4.45,D,0
31.13181,75.57764,336.49,0.57,0.69,2025-05-23,0704,N20,VIIRS,n,2,296.51,6.17,D,0
31.16708,75.54528,330.07,0.57,0.69,2025-05-23,0704,N20,VIIRS,n,2,296.32,3.72,D,0
31.29734,75.82584,349.65,0.55,0.68,2025-05-23,0704,N20,VIIRS,n,2,297.03,7.21,D,0
30.45476,76.23829,331.8,0.44,0.63,2025-05-23,0844,N20,VIIRS,n,2,300.7,2.49,D,0
30.45974,76.05684,331.16,0.43,0.62,2025-05-23,0844,N20,VIIRS,n,2,299.41,1.73,D,0
30.45503,76.23931,334.92,0.45,0.63,2025-05-23,0845,N20,VIIRS,n,2,300.83,2.56,D,0
30.47818,76.14393,333.14,0.44,0.62,2025-05-23,0845,N20,VIIRS,n,2,299.44,2.41,D,0
30.47292,75.47086,353.79,0.4,0.6,2025-05-23,0845,N20,VIIRS,n,2,302.33,6.81,D,0
30.55746,76.37893,343.28,0.45,0.63,2025-05-23,0845,N20,VIIRS,n,2,300.49,4.72,D,0
30.55705,76.3818,330.11,0.46,0.63,2025-05-23,0845,N20,VIIRS,n,2,299.14,3.6,D,0
30.55677,76.37701,338.78,0.46,0.63,2025-05-23,0845,N20,VIIRS,n,2,300.35,4.76,D,0
30.56398,75.42223,338.61,0.4,0.6,2025-05-23,0845,N20,VIIRS,n,2,300.52,3.75,D,0
30.63009,75.56565,340.95,0.41,0.6,2025-05-23,0845,N20,VIIRS,n,2,300.83,2.2,D,0
30.62875,75.566,340,0.41,0.6,2025-05-23,0845,N20,VIIRS,n,2,300.48,1.98,D,0
30.71572,76.29873,367,0.45,0.63,2025-05-23,0845,N20,VIIRS,h,2,301.22,9.59,D,0
30.71542,76.29398,337.28,0.45,0.63,2025-05-23,0845,N20,VIIRS,n,2,299.9,9.59,D,0
30.72788,76.03468,333.66,0.44,0.62,2025-05-23,0845,N20,VIIRS,n,2,299.39,3.14,D,0
30.74467,75.77523,335.18,0.42,0.61,2025-05-23,0845,N20,VIIRS,n,2,299.05,3.01,D,0
30.74753,75.77245,340.81,0.42,0.61,2025-05-23,0845,N20,VIIRS,n,2,300.6,3.2,D,0
30.83648,76.08409,345.18,0.44,0.62,2025-05-23,0845,N20,VIIRS,n,2,298.55,3.13,D,0
30.8951,75.99019,352.52,0.43,0.62,2025-05-23,0845,N20,VIIRS,n,2,301.69,5.84,D,0
30.92598,76.39598,331.12,0.46,0.64,2025-05-23,0845,N20,VIIRS,n,2,300.81,4.86,D,0
30.93535,76.35629,330.62,0.46,0.63,2025-05-23,0845,N20,VIIRS,n,2,299.45,2.15,D,0
30.94949,76.11642,335.23,0.44,0.63,2025-05-23,0845,N20,VIIRS,n,2,299.26,2.14,D,0
30.95527,76.11597,332.75,0.44,0.63,2025-05-23,0845,N20,VIIRS,n,2,299.21,2.14,D,0
30.95033,75.47579,338.82,0.4,0.6,2025-05-23,0845,N20,VIIRS,n,2,302.03,5.73,D,0
30.984,75.82117,339.79,0.42,0.61,2025-05-23,0845,N20,VIIRS,n,2,300.5,4.81,D,0
30.97285,75.64801,337.74,0.41,0.61,2025-05-23,0845,N20,VIIRS,n,2,300.26,3.38,D,0
30.98969,75.82072,336.97,0.42,0.61,2025-05-23,0845,N20,VIIRS,n,2,300.99,2.08,D,0
30.98454,75.56821,333.48,0.41,0.61,2025-05-23,0845,N20,VIIRS,n,2,301.06,2.78,D,0
31.02522,75.92713,333.2,0.43,0.62,2025-05-23,0845,N20,VIIRS,n,2,300.6,4.34,D,0
31.01315,75.57454,333.42,0.41,0.61,2025-05-23,0845,N20,VIIRS,n,2,302.48,4.4,D,0
31.07314,75.7869,346.61,0.42,0.61,2025-05-23,0845,N20,VIIRS,n,2,300.62,4.51,D,0
31.04942,75.45034,332.86,0.4,0.6,2025-05-23,0845,N20,VIIRS,n,2,301.2,2.34,D,0
31.06992,75.78765,343.07,0.42,0.61,2025-05-23,0845,N20,VIIRS,n,2,299.07,4.5,D,0
31.04838,75.45056,331.83,0.4,0.6,2025-05-23,0845,N20,VIIRS,n,2,300.83,1.7,D,0
31.10533,75.71748,335.16,0.42,0.61,2025-05-23,0845,N20,VIIRS,n,2,300.63,3.84,D,0
31.14139,75.74596,330.22,0.42,0.61,2025-05-23,0845,N20,VIIRS,n,2,299.02,1.16,D,0
31.17128,76.11222,337.75,0.44,0.63,2025-05-23,0845,N20,VIIRS,n,2,299.69,3.57,D,0
31.19011,76.04488,343.79,0.44,0.62,2025-05-23,0845,N20,VIIRS,n,2,300.8,3.04,D,0
31.17164,76.10992,345.04,0.44,0.63,2025-05-23,0845,N20,VIIRS,n,2,300.02,3.65,D,0
31.19116,76.04707,332.7,0.44,0.62,2025-05-23,0845,N20,VIIRS,n,2,299.95,2.37,D,0
31.19088,76.04241,332.51,0.44,0.62,2025-05-23,0845,N20,VIIRS,n,2,300.33,2.4,D,0
31.15925,75.5338,333.05,0.41,0.61,2025-05-23,0845,N20,VIIRS,n,2,300.73,2.24,D,0
