cluster_id,latitude,longitude,first_seen,last_seen,duration_hours,detection_count,average_frp,maximum_frp,average_brightness,detections_7d,detections_30d,unique_detection_days,persistence,confidence,primary_satellite,distance_to_center_km,detection_ids
EVENT_1550,30.60242,76.009,2025-05-11 07:29,2025-05-11 07:29,0.0,1,5.47,5.47,337.11,1,1,1,Transient,low,N20,32.163,['FIRMS_N20_20250511_0729_30.6024N_76.0090E']
EVENT_1551,30.54461,75.74072,2025-05-11 07:29,2025-05-11 07:29,0.0,1,3.63,3.63,339.05,1,1,1,Transient,nominal,N20,39.777,['FIRMS_N20_20250511_0729_30.5446N_75.7407E']
EVENT_1552,30.62126,76.07577,2025-05-11 07:29,2025-05-11 07:29,0.0,1,3.91,3.91,336.29,1,1,1,Transient,low,N20,32.97,['FIRMS_N20_20250511_0729_30.6213N_76.0758E']
EVENT_1553,30.62055,76.02969,2025-05-11 07:29,2025-05-11 07:29,0.0,1,3.46,3.46,338.16,1,1,1,Transient,low,N20,31.011,['FIRMS_N20_20250511_0729_30.6206N_76.0297E']
EVENT_1554,30.59752,75.92188,2025-05-11 07:29,2025-05-11 07:29,0.0,1,1.65,1.65,330.24,1,1,1,Transient,low,N20,31.005,['FIRMS_N20_20250511_0729_30.5975N_75.9219E']
EVENT_1555,30.64478,76.07932,2025-05-11 07:29,2025-05-11 07:29,0.0,1,1.83,1.83,334.55,1,1,1,Transient,low,N20,30.943,['FIRMS_N20_20250511_0729_30.6448N_76.0793E']
EVENT_1556,30.61788,75.95267,2025-05-11 07:29,2025-05-11 07:29,0.0,1,2.53,2.53,335.15,1,1,1,Transient,low,N20,29.124,['FIRMS_N20_20250511_0729_30.6179N_75.9527E']
EVENT_1557,30.58935,75.79744,2025-05-11 07:29,2025-05-11 07:29,0.0,1,4.32,4.32,341.79,1,1,1,Transient,nominal,N20,33.265,['FIRMS_N20_20250511_0729_30.5893N_75.7974E']
EVENT_1558,30.67262,76.16817,2025-05-11 07:29,2025-05-11 07:29,0.0,1,3.24,3.24,333.97,1,1,1,Transient,low,N20,34.255,['FIRMS_N20_20250511_0729_30.6726N_76.1682E']
EVENT_1559,30.6013,75.80997,2025-05-11 07:29,2025-05-11 07:29,0.0,1,4.68,4.68,338.86,1,1,1,Transient,nominal,N20,31.655,['FIRMS_N20_20250511_0729_30.6013N_75.8100E']
EVENT_1560,30.66093,76.0696,2025-05-11 07:29,2025-05-11 07:29,0.0,1,1.87,1.87,333.47,1,1,1,Transient,low,N20,28.935,['FIRMS_N20_20250511_0729_30.6609N_76.0696E']
EVENT_1561,30.64349,75.98697,2025-05-11 07:29,2025-05-11 07:29,0.0,1,4.81,4.81,349.07,1,1,1,Transient,nominal,N20,27.162,['FIRMS_N20_20250511_0729_30.6435N_75.9870E']
EVENT_1562,30.62996,75.9231,2025-05-11 07:29,2025-05-11 07:29,0.0,1,4.47,4.47,337.7,1,1,1,Transient,low,N20,27.418,['FIRMS_N20_20250511_0729_30.6300N_75.9231E']
EVENT_1563,30.6478,75.98573,2025-05-11 07:29,2025-05-11 07:29,0.0,1,4.81,4.81,348.61,1,1,1,Transient,nominal,N20,26.669,['FIRMS_N20_20250511_0729_30.6478N_75.9857E']
EVENT_1564,30.64263,75.96123,2025-05-11 07:29,2025-05-11 07:29,0.0,1,6.86,6.86,344.65,1,1,1,Transient,nominal,N20,26.593,['FIRMS_N20_20250511_0729_30.6426N_75.9612E']
EVENT_1565,30.64159,75.95633,2025-05-11 07:29,2025-05-11 07:29,0.0,1,6.86,6.86,343.56,1,1,1,Transient,nominal,N20,26.604,['FIRMS_N20_20250511_0729_30.6416N_75.9563E']
EVENT_1566,30.68369,76.13464,2025-05-11 07:29,2025-05-11 07:29,0.0,1,2.66,2.66,331.45,1,1,1,Transient,low,N20,31.056,['FIRMS_N20_20250511_0729_30.6837N_76.1346E']
EVENT_1567,30.67585,76.07562,2025-05-11 07:29,2025-05-11 07:29,0.0,1,3.22,3.22,343.72,1,1,1,Transient,nominal,N20,27.926,['FIRMS_N20_20250511_0729_30.6759N_76.0756E']
EVENT_1568,30.628515,75.8091,2025-05-11 07:29,2025-05-11 07:29,0.0,2,3.43,4.19,338.55,2,2,1,Transient,nominal,N20,28.774,"['FIRMS_N20_20250511_0729_30.6285N_75.8075E', 'FIRMS_N20_20250511_0729_30.6285N_75.8107E']"
EVENT_1569,30.61682,75.75215,2025-05-11 07:29,2025-05-11 07:29,0.0,1,2.17,2.17,343.3,1,1,1,Transient,nominal,N20,31.996,['FIRMS_N20_20250511_0729_30.6168N_75.7522E']
EVENT_1570,30.68873,76.07198,2025-05-11 07:29,2025-05-11 07:29,0.0,1,2.56,2.56,338.89,1,1,1,Transient,nominal,N20,26.582,['FIRMS_N20_20250511_0729_30.6887N_76.0720E']
EVENT_1571,30.68178,76.07679,2025-05-11 07:29,2025-05-11 07:29,0.0,1,3.28,3.28,334.11,1,1,1,Transient,low,N20,27.473,['FIRMS_N20_20250511_0729_30.6818N_76.0768E']
EVENT_1572,30.48924,76.030063,2025-05-12 07:10,2025-05-12 07:10,0.0,3,11.44,12.61,348.17,3,3,1,Transient,nominal,N20,44.769,"['FIRMS_N20_20250512_0710_30.4883N_76.0302E', 'FIRMS_N20_20250512_0710_30.4903N_76.0323E', 'FIRMS_N20_20250512_0710_30.4891N_76.0277E']"
EVENT_1573,30.49394,76.02827,2025-05-12 07:10,2025-05-12 07:10,0.0,1,9.89,9.89,367.0,1,1,1,Transient,high,N20,44.219,['FIRMS_N20_20250512_0710_30.4939N_76.0283E']
EVENT_1574,30.4485,75.84781,2025-05-12 07:10,2025-05-12 07:10,0.0,1,1.53,1.53,333.83,1,1,1,Transient,nominal,N20,47.741,['FIRMS_N20_20250512_0710_30.4485N_75.8478E']
EVENT_1575,30.451005,75.83324,2025-05-12 07:10,2025-05-12 07:10,0.0,2,2.33,2.94,335.73,2,2,1,Transient,nominal,N20,47.626,"['FIRMS_N20_20250512_0710_30.4506N_75.8318E', 'FIRMS_N20_20250512_0710_30.4514N_75.8347E']"
EVENT_1576,30.50897,76.10479,2025-05-12 07:10,2025-05-12 07:10,0.0,1,2.59,2.59,335.69,1,1,1,Transient,nominal,N20,45.292,['FIRMS_N20_20250512_0710_30.5090N_76.1048E']
EVENT_1577,30.54523,76.17542,2025-05-12 07:10,2025-05-12 07:10,0.0,1,3.08,3.08,330.62,1,1,1,Transient,low,N20,45.284,['FIRMS_N20_20250512_0710_30.5452N_76.1754E']
EVENT_1578,30.58003,76.26476,2025-05-12 07:10,2025-05-12 07:10,0.0,1,2.39,2.39,335.79,1,1,1,Transient,nominal,N20,48.022,['FIRMS_N20_20250512_0710_30.5800N_76.2648E']
EVENT_1579,30.49712,75.94041,2025-05-12 07:10,2025-05-12 07:10,0.0,1,2.56,2.56,337.99,1,1,1,Transient,nominal,N20,42.278,['FIRMS_N20_20250512_0710_30.4971N_75.9404E']
EVENT_1580,30.5822,76.24969,2025-05-12 07:10,2025-05-12 07:10,0.0,1,2.97,2.97,332.98,1,1,1,Transient,low,N20,46.813,['FIRMS_N20_20250512_0710_30.5822N_76.2497E']
EVENT_1581,30.46922,75.80824,2025-05-12 07:10,2025-05-12 07:10,0.0,1,8.22,8.22,344.56,1,1,1,Transient,nominal,N20,46.007,['FIRMS_N20_20250512_0710_30.4692N_75.8082E']
EVENT_1582,30.46801,75.80354,2025-05-12 07:10,2025-05-12 07:10,0.0,1,7.81,7.81,350.15,1,1,1,Transient,nominal,N20,46.225,['FIRMS_N20_20250512_0710_30.4680N_75.8035E']
EVENT_1583,30.4668,75.79884,2025-05-12 07:10,2025-05-12 07:10,0.0,1,7.81,7.81,355.57,1,1,1,Transient,nominal,N20,46.447,['FIRMS_N20_20250512_0710_30.4668N_75.7988E']
EVENT_1584,30.49291,75.87638,2025-05-12 07:10,2025-05-12 07:10,0.0,1,8.75,8.75,367.0,1,1,1,Transient,high,N20,42.608,['FIRMS_N20_20250512_0710_30.4929N_75.8764E']
EVENT_1585,30.49172,75.87172,2025-05-12 07:10,2025-05-12 07:10,0.0,1,8.75,8.75,353.54,1,1,1,Transient,nominal,N20,42.765,['FIRMS_N20_20250512_0710_30.4917N_75.8717E']
EVENT_1586,30.49019,75.84183,2025-05-12 07:10,2025-05-12 07:10,0.0,1,8.91,8.91,367.0,1,1,1,Transient,high,N20,43.2,['FIRMS_N20_20250512_0710_30.4902N_75.8418E']
EVENT_1587,30.59439,76.25044,2025-05-12 07:10,2025-05-12 07:10,0.0,1,2.5,2.5,330.69,1,1,1,Transient,low,N20,45.929,['FIRMS_N20_20250512_0710_30.5944N_76.2504E']
EVENT_1588,30.56149,76.09699,2025-05-12 07:10,2025-05-12 07:10,0.0,1,1.54,1.54,330.91,1,1,1,Transient,low,N20,39.752,['FIRMS_N20_20250512_0710_30.5615N_76.0970E']
EVENT_1589,30.56034,76.09249,2025-05-12 07:10,2025-05-12 07:10,0.0,1,0.79,0.79,330.47,1,1,1,Transient,low,N20,39.661,['FIRMS_N20_20250512_0710_30.5603N_76.0925E']
EVENT_1590,30.48465,75.77228,2025-05-12 07:10,2025-05-12 07:10,0.0,1,4.57,4.57,344.52,1,1,1,Transient,nominal,N20,45.119,['FIRMS_N20_20250512_0710_30.4846N_75.7723E']
EVENT_1591,30.50323,75.79661,2025-05-12 07:10,2025-05-12 07:10,0.0,1,2.12,2.12,333.87,1,1,1,Transient,nominal,N20,42.539,['FIRMS_N20_20250512_0710_30.5032N_75.7966E']
EVENT_1592,30.61199,76.2013,2025-05-12 07:10,2025-05-12 07:10,0.0,1,6.03,6.03,352.45,1,1,1,Transient,nominal,N20,41.193,['FIRMS_N20_20250512_0710_30.6120N_76.2013E']
EVENT_1593,30.65605,76.35313,2025-05-12 07:10,2025-05-12 07:10,0.0,1,2.04,2.04,335.43,1,1,1,Transient,low,N20,49.831,['FIRMS_N20_20250512_0710_30.6561N_76.3531E']
EVENT_1594,30.57907,76.04685,2025-05-12 07:10,2025-05-12 07:10,0.0,1,3.46,3.46,334.36,1,1,1,Transient,nominal,N20,35.896,['FIRMS_N20_20250512_0710_30.5791N_76.0469E']
EVENT_1595,30.58465,76.04494,2025-05-12 07:10,2025-05-12 07:10,0.0,1,3.46,3.46,346.58,1,1,1,Transient,nominal,N20,35.254,['FIRMS_N20_20250512_0710_30.5846N_76.0449E']
EVENT_1596,30.57645,75.98838,2025-05-12 07:10,2025-05-12 07:10,0.0,1,2.46,2.46,334.74,1,1,1,Transient,low,N20,34.359,['FIRMS_N20_20250512_0710_30.5765N_75.9884E']
EVENT_1597,30.52858,75.776045,2025-05-12 07:10,2025-05-12 07:10,0.0,2,3.71,4.39,337.69,2,2,1,Transient,nominal,N20,40.326,"['FIRMS_N20_20250512_0710_30.5292N_75.7775E', 'FIRMS_N20_20250512_0710_30.5280N_75.7746E']"
EVENT_1598,30.52077,75.74447,2025-05-12 07:10,2025-05-12 07:10,0.0,1,1.32,1.32,330.89,1,1,1,Transient,low,N20,42.116,['FIRMS_N20_20250512_0710_30.5208N_75.7445E']
EVENT_1599,30.58225,75.96086,2025-05-12 07:10,2025-05-12 07:10,0.0,3,2.56,4.14,332.63,3,3,1,Transient,nominal,N20,33.162,"['FIRMS_N20_20250512_0710_30.5819N_75.9616E', 'FIRMS_N20_20250512_0710_30.5830N_75.9627E', 'FIRMS_N20_20250512_0710_30.5818N_75.9582E']"
EVENT_1600,30.53484,75.7756,2025-05-12 07:10,2025-05-12 07:10,0.0,1,1.6,1.6,335.53,1,1,1,Transient,nominal,N20,39.673,['FIRMS_N20_20250512_0710_30.5348N_75.7756E']
EVENT_1601,30.58434,75.945213,2025-05-12 07:10,2025-05-12 07:10,0.0,3,6.29,9.13,352.75,3,3,1,Transient,high,N20,32.696,"['FIRMS_N20_20250512_0710_30.5840N_75.9459E', 'FIRMS_N20_20250512_0710_30.5851N_75.9471E', 'FIRMS_N20_20250512_0710_30.5839N_75.9425E']"
EVENT_1602,30.58749,75.95973,2025-05-12 07:10,2025-05-12 07:10,0.0,1,1.81,1.81,331.51,1,1,1,Transient,low,N20,32.57,['FIRMS_N20_20250512_0710_30.5875N_75.9597E']
EVENT_1603,30.61898,76.034045,2025-05-12 07:10,2025-05-12 07:10,0.0,2,5.04,5.26,333.69,2,2,1,Transient,nominal,N20,31.341,"['FIRMS_N20_20250512_0710_30.6182N_76.0336E', 'FIRMS_N20_20250512_0710_30.6198N_76.0345E']"
EVENT_1604,30.60312,75.94605,2025-05-12 07:10,2025-05-12 07:10,0.0,1,9.73,9.73,367.0,1,1,1,Transient,high,N20,30.64,['FIRMS_N20_20250512_0710_30.6031N_75.9460E']
EVENT_1605,30.60401,75.92577,2025-05-12 07:10,2025-05-12 07:10,0.0,1,14.13,14.13,367.0,1,1,1,Transient,high,N20,30.315,['FIRMS_N20_20250512_0710_30.6040N_75.9258E']
EVENT_1606,30.6084,75.942435,2025-05-12 07:10,2025-05-12 08:51,1.68,2,7.44,9.73,336.48,2,2,1,Transient,nominal,N20,30.01,"['FIRMS_N20_20250512_0710_30.6087N_75.9441E', 'FIRMS_N20_20250512_0851_30.6081N_75.9407E']"
EVENT_1607,30.62023,75.96516,2025-05-12 07:10,2025-05-12 07:10,0.0,1,3.47,3.47,337.03,1,1,1,Transient,nominal,N20,29.105,['FIRMS_N20_20250512_0710_30.6202N_75.9652E']
EVENT_1608,30.66168,76.10358,2025-05-12 07:10,2025-05-12 07:10,0.0,1,1.75,1.75,335.16,1,1,1,Transient,nominal,N20,30.821,['FIRMS_N20_20250512_0710_30.6617N_76.1036E']
EVENT_1609,30.56441,75.7005,2025-05-12 07:10,2025-05-12 07:10,0.0,1,2.04,2.04,336.98,1,1,1,Transient,nominal,N20,39.443,['FIRMS_N20_20250512_0710_30.5644N_75.7005E']
EVENT_1610,30.64171,75.97774,2025-05-12 07:10,2025-05-12 07:10,0.0,1,2.87,2.87,339.43,1,1,1,Transient,nominal,N20,27.09,['FIRMS_N20_20250512_0710_30.6417N_75.9777E']
EVENT_1611,30.61525,75.82635,2025-05-12 07:10,2025-05-12 07:10,0.0,1,4.93,4.93,340.55,1,1,1,Transient,nominal,N20,29.762,['FIRMS_N20_20250512_0710_30.6152N_75.8264E']
EVENT_1612,30.61939,75.79451,2025-05-12 07:10,2025-05-12 07:10,0.0,1,4.35,4.35,343.21,1,1,1,Transient,nominal,N20,30.175,['FIRMS_N20_20250512_0710_30.6194N_75.7945E']
EVENT_1613,30.768,76.35891,2025-05-12 07:10,2025-05-12 07:10,0.0,1,7.15,7.15,367.0,1,1,1,Transient,high,N20,45.566,['FIRMS_N20_20250512_0710_30.7680N_76.3589E']
EVENT_1614,30.76908,76.36324,2025-05-12 07:10,2025-05-12 07:10,0.0,1,6.75,6.75,354.95,1,1,1,Transient,nominal,N20,45.934,['FIRMS_N20_20250512_0710_30.7691N_76.3632E']
EVENT_1615,30.77455,76.36139,2025-05-12 07:10,2025-05-12 07:10,0.0,1,6.75,6.75,334.12,1,1,1,Transient,nominal,N20,45.608,['FIRMS_N20_20250512_0710_30.7746N_76.3614E']
EVENT_1616,30.77348,76.35708,2025-05-12 07:10,2025-05-12 07:10,0.0,1,7.15,7.15,333.69,1,1,1,Transient,nominal,N20,45.24,['FIRMS_N20_20250512_0710_30.7735N_76.3571E']
EVENT_1617,30.67181,75.95258,2025-05-12 07:10,2025-05-12 07:10,0.0,1,4.16,4.16,331.91,1,1,1,Transient,low,N20,23.245,['FIRMS_N20_20250512_0710_30.6718N_75.9526E']
EVENT_1618,30.67065,75.94801,2025-05-12 07:10,2025-05-12 07:10,0.0,1,4.29,4.29,342.8,1,1,1,Transient,nominal,N20,23.278,['FIRMS_N20_20250512_0710_30.6706N_75.9480E']
EVENT_1619,30.77139,76.32494,2025-05-12 07:10,2025-05-12 07:10,0.0,1,2.76,2.76,330.13,1,1,1,Transient,low,N20,42.339,['FIRMS_N20_20250512_0710_30.7714N_76.3249E']
EVENT_1620,30.77031,76.3206,2025-05-12 07:10,2025-05-12 07:10,0.0,1,3.64,3.64,337.27,1,1,1,Transient,nominal,N20,41.974,['FIRMS_N20_20250512_0710_30.7703N_76.3206E']
EVENT_1621,30.71397,76.09564,2025-05-12 07:10,2025-05-12 07:10,0.0,1,1.98,1.98,332.96,1,1,1,Transient,low,N20,26.034,['FIRMS_N20_20250512_0710_30.7140N_76.0956E']
EVENT_1622,30.71284,76.09116,2025-05-12 07:10,2025-05-12 07:10,0.0,1,3.11,3.11,332.2,1,1,1,Transient,low,N20,25.814,['FIRMS_N20_20250512_0710_30.7128N_76.0912E']
EVENT_1623,30.63396,75.7793,2025-05-12 07:10,2025-05-12 07:10,0.0,1,0.77,0.77,330.29,1,1,1,Transient,low,N20,29.186,['FIRMS_N20_20250512_0710_30.6340N_75.7793E']
EVENT_1624,30.633065,75.72751,2025-05-12 07:10,2025-05-12 07:10,0.0,2,2.03,2.49,332.86,2,2,1,Transient,nominal,N20,31.534,"['FIRMS_N20_20250512_0710_30.6333N_75.7284E', 'FIRMS_N20_20250512_0710_30.6328N_75.7267E']"
EVENT_1625,30.737125,76.1109,2025-05-12 07:10,2025-05-12 07:10,0.0,2,3.54,3.87,333.88,2,2,1,Transient,nominal,N20,25.471,"['FIRMS_N20_20250512_0710_30.7362N_76.1123E', 'FIRMS_N20_20250512_0710_30.7380N_76.1095E']"
EVENT_1626,30.71595,76.03142,2025-05-12 07:10,2025-05-12 07:10,0.0,1,5.58,5.58,352.06,1,1,1,Transient,nominal,N20,21.828,['FIRMS_N20_20250512_0710_30.7159N_76.0314E']
EVENT_1627,30.6123,75.67189,2025-05-12 07:10,2025-05-12 07:10,0.0,1,3.77,3.77,331.37,1,1,1,Transient,low,N20,36.418,['FIRMS_N20_20250512_0710_30.6123N_75.6719E']
EVENT_1628,30.7117,76.03073,2025-05-12 07:10,2025-05-12 07:10,0.0,1,5.05,5.05,351.97,1,1,1,Transient,nominal,N20,22.177,['FIRMS_N20_20250512_0710_30.7117N_76.0307E']
EVENT_1629,30.72843,76.0251,2025-05-12 07:10,2025-05-12 07:10,0.0,1,3.39,3.39,335.69,1,1,1,Transient,nominal,N20,20.35,['FIRMS_N20_20250512_0710_30.7284N_76.0251E']
EVENT_1630,30.70594,75.91409,2025-05-12 07:10,2025-05-12 07:10,0.0,1,12.01,12.01,367.0,1,1,1,Transient,high,N20,18.927,['FIRMS_N20_20250512_0710_30.7059N_75.9141E']
EVENT_1631,30.7806,76.1819,2025-05-12 07:10,2025-05-12 07:10,0.0,1,9.35,9.35,367.0,1,1,1,Transient,high,N20,29.052,['FIRMS_N20_20250512_0710_30.7806N_76.1819E']
EVENT_1632,30.77948,76.17749,2025-05-12 07:10,2025-05-12 07:10,0.0,1,7.34,7.34,332.39,1,1,1,Transient,nominal,N20,28.706,['FIRMS_N20_20250512_0710_30.7795N_76.1775E']
EVENT_1633,30.80397,76.25026,2025-05-12 07:10,2025-05-12 07:10,0.0,1,1.93,1.93,336.29,1,1,1,Transient,nominal,N20,34.517,['FIRMS_N20_20250512_0710_30.8040N_76.2503E']
EVENT_1634,30.83586,76.23476,2025-05-12 07:10,2025-05-12 07:10,0.0,1,4.64,4.64,333.94,1,1,1,Transient,low,N20,32.403,['FIRMS_N20_20250512_0710_30.8359N_76.2348E']
EVENT_1635,30.87182,76.35437,2025-05-12 07:10,2025-05-12 07:10,0.0,1,9.99,9.99,367.0,1,1,1,Transient,high,N20,43.512,['FIRMS_N20_20250512_0710_30.8718N_76.3544E']
EVENT_1636,30.87074,76.35006,2025-05-12 07:10,2025-05-12 07:10,0.0,1,9.99,9.99,367.0,1,1,1,Transient,high,N20,43.102,['FIRMS_N20_20250512_0710_30.8707N_76.3501E']
EVENT_1637,30.8762,76.34821,2025-05-12 07:10,2025-05-12 07:10,0.0,1,5.64,5.64,342.66,1,1,1,Transient,nominal,N20,42.921,['FIRMS_N20_20250512_0710_30.8762N_76.3482E']
EVENT_1638,30.84712,76.2365,2025-05-12 07:10,2025-05-12 08:51,1.68,2,5.92,8.18,342.58,2,2,1,Transient,nominal,N20,32.42,"['FIRMS_N20_20250512_0710_30.8480N_76.2354E', 'FIRMS_N20_20250512_0851_30.8463N_76.2376E']"
EVENT_1639,30.84686,76.23103,2025-05-12 07:10,2025-05-12 07:10,0.0,1,7.08,7.08,339.36,1,1,1,Transient,nominal,N20,31.903,['FIRMS_N20_20250512_0710_30.8469N_76.2310E']
EVENT_1640,30.8011,76.04932,2025-05-12 07:10,2025-05-12 07:10,0.0,1,2.37,2.37,332.15,1,1,1,Transient,low,N20,16.615,['FIRMS_N20_20250512_0710_30.8011N_76.0493E']
EVENT_1641,30.87411,76.31613,2025-05-12 07:10,2025-05-12 07:10,0.0,1,4.45,4.45,331.66,1,1,1,Transient,nominal,N20,39.86,['FIRMS_N20_20250512_0710_30.8741N_76.3161E']
EVENT_1642,30.83689,76.14365,2025-05-12 07:10,2025-05-12 07:10,0.0,1,2.06,2.06,333.65,1,1,1,Transient,low,N20,23.796,['FIRMS_N20_20250512_0710_30.8369N_76.1436E']
EVENT_1643,30.71505,75.66359,2025-05-12 07:10,2025-05-12 07:10,0.0,2,4.62,5.24,339.48,2,2,1,Transient,nominal,N20,28.674,"['FIRMS_N20_20250512_0710_30.7151N_75.6625E', 'FIRMS_N20_20250512_0710_30.7150N_75.6647E']"
EVENT_1644,30.89834,76.16255,2025-05-12 07:10,2025-05-12 07:10,0.0,1,5.27,5.27,343.42,1,1,1,Transient,nominal,N20,25.325,['FIRMS_N20_20250512_0710_30.8983N_76.1625E']
EVENT_1645,30.78077,75.70374,2025-05-12 07:10,2025-05-12 07:10,0.0,1,5.16,5.16,331.82,1,1,1,Transient,low,N20,21.378,['FIRMS_N20_20250512_0710_30.7808N_75.7037E']
EVENT_1646,30.79126,75.72056,2025-05-12 07:10,2025-05-12 07:10,0.0,1,3.31,3.31,332.62,1,1,1,Transient,nominal,N20,19.406,['FIRMS_N20_20250512_0710_30.7913N_75.7206E']
EVENT_1647,30.836305,75.679875,2025-05-12 07:10,2025-05-12 07:10,0.0,2,2.55,2.61,332.83,2,2,1,Transient,nominal,N20,21.32,"['FIRMS_N20_20250512_0710_30.8361N_75.6795E', 'FIRMS_N20_20250512_0710_30.8365N_75.6802E']"
EVENT_1648,30.818755,75.588075,2025-05-12 07:10,2025-05-12 07:10,0.0,2,3.76,3.9,335.6,2,2,1,Transient,nominal,N20,30.3,"['FIRMS_N20_20250512_0710_30.8189N_75.5876E', 'FIRMS_N20_20250512_0710_30.8187N_75.5885E']"
EVENT_1649,31.04581,76.18872,2025-05-12 07:10,2025-05-12 07:10,0.0,1,4.12,4.12,345.03,1,1,1,Transient,nominal,N20,33.526,['FIRMS_N20_20250512_0710_31.0458N_76.1887E']
EVENT_1650,31.0299,75.98278,2025-05-12 07:10,2025-05-12 07:10,0.0,1,3.97,3.97,331.41,1,1,1,Transient,low,N20,18.945,['FIRMS_N20_20250512_0710_31.0299N_75.9828E']
EVENT_1651,31.029935,75.978635,2025-05-12 07:10,2025-05-12 07:10,0.0,2,4.01,4.5,341.27,2,2,1,Transient,nominal,N20,18.784,"['FIRMS_N20_20250512_0710_31.0288N_75.9783E', 'FIRMS_N20_20250512_0710_31.0311N_75.9790E']"
EVENT_1652,31.10994,76.28587,2025-05-12 07:10,2025-05-12 07:10,0.0,1,2.94,2.94,330.11,1,1,1,Transient,low,N20,45.193,['FIRMS_N20_20250512_0710_31.1099N_76.2859E']
EVENT_1653,30.95348,75.41845,2025-05-12 07:10,2025-05-12 07:10,0.0,1,7.72,7.72,367.0,1,1,1,Transient,high,N20,46.605,['FIRMS_N20_20250512_0710_30.9535N_75.4185E']
EVENT_1654,31.179585,76.11946,2025-05-12 07:10,2025-05-12 07:10,0.0,2,2.2,2.33,330.23,2,2,1,Transient,low,N20,39.821,"['FIRMS_N20_20250512_0710_31.1809N_76.1202E', 'FIRMS_N20_20250512_0710_31.1783N_76.1187E']"
EVENT_1655,31.09643,75.78423,2025-05-12 07:10,2025-05-12 07:10,0.0,1,5.63,5.63,334.26,1,1,1,Transient,nominal,N20,26.86,['FIRMS_N20_20250512_0710_31.0964N_75.7842E']
EVENT_1656,31.1211,75.854065,2025-05-12 07:10,2025-05-12 07:10,0.0,2,2.94,3.91,340.52,2,2,1,Transient,nominal,N20,27.622,"['FIRMS_N20_20250512_0710_31.1205N_75.8554E', 'FIRMS_N20_20250512_0710_31.1217N_75.8528E']"
EVENT_1657,31.143276,75.922772,2025-05-12 07:10,2025-05-12 08:51,1.68,12,7.81,13.77,346.88,12,12,1,Transient,high,N20,29.851,"['FIRMS_N20_20250512_0710_31.1442N_75.9257E', 'FIRMS_N20_20250512_0710_31.1431N_75.9212E', 'FIRMS_N20_20250512_0710_31.1419N_75.9167E', 'FIRMS_N20_20250512_0710_31.1404N_75.9249E', 'FIRMS_N20_20250512_0710_31.1459N_75.9230E', 'FIRMS_N20_20250512_0710_31.1448N_75.9185E', 'FIRMS_N20_20250512_0710_31.1436N_75.9140E', 'FIRMS_N20_20250512_0851_31.1432N_75.9282E', 'FIRMS_N20_20250512_0851_31.1429N_75.9225E', 'FIRMS_N20_20250512_0851_31.1412N_75.9301E', 'FIRMS_N20_20250512_0851_31.1410N_75.9244E', 'FIRMS_N20_20250512_0851_31.1472N_75.9240E']"
EVENT_1658,31.134533,76.00431,2025-05-12 07:10,2025-05-12 08:51,1.68,3,6.65,9.49,342.07,3,3,1,Transient,nominal,N20,30.505,"['FIRMS_N20_20250512_0710_31.1366N_76.0037E', 'FIRMS_N20_20250512_0851_31.1347N_76.0036E', 'FIRMS_N20_20250512_0851_31.1323N_76.0056E']"
EVENT_1659,31.09287,75.78835,2025-05-12 07:10,2025-05-12 07:10,0.0,1,4.03,4.03,342.54,1,1,1,Transient,nominal,N20,26.339,['FIRMS_N20_20250512_0710_31.0929N_75.7883E']
EVENT_1660,31.137915,75.921635,2025-05-12 07:10,2025-05-12 08:51,1.68,2,6.44,7.98,338.9,2,2,1,Transient,nominal,N20,29.249,"['FIRMS_N20_20250512_0710_31.1392N_75.9204E', 'FIRMS_N20_20250512_0851_31.1366N_75.9229E']"
EVENT_1661,31.2223,76.15111,2025-05-12 07:10,2025-05-12 07:10,0.0,1,3.93,3.93,342.63,1,1,1,Transient,nominal,N20,45.444,['FIRMS_N20_20250512_0710_31.2223N_76.1511E']
EVENT_1662,31.19189,75.98485,2025-05-12 07:10,2025-05-12 07:10,0.0,1,2.5,2.5,330.02,1,1,1,Transient,low,N20,36.117,['FIRMS_N20_20250512_0710_31.1919N_75.9848E']
EVENT_1663,31.07832,75.51945,2025-05-12 07:10,2025-05-12 07:10,0.0,1,11.07,11.07,367.0,1,1,1,Transient,high,N20,42.588,['FIRMS_N20_20250512_0710_31.0783N_75.5195E']
EVENT_1664,31.1744,75.86913,2025-05-12 07:10,2025-05-12 07:10,0.0,1,1.59,1.59,332.13,1,1,1,Transient,low,N20,33.34,['FIRMS_N20_20250512_0710_31.1744N_75.8691E']
EVENT_1665,31.2106,75.9639,2025-05-12 07:10,2025-05-12 07:10,0.0,1,12.63,12.63,351.16,1,1,1,Transient,nominal,N20,37.765,['FIRMS_N20_20250512_0710_31.2106N_75.9639E']
EVENT_1666,31.20947,75.95944,2025-05-12 07:10,2025-05-12 07:10,0.0,1,16.18,16.18,354.69,1,1,1,Transient,nominal,N20,37.573,['FIRMS_N20_20250512_0710_31.2095N_75.9594E']
EVENT_1667,31.12355,75.52797,2025-05-12 07:10,2025-05-12 07:10,0.0,2,4.08,4.77,339.44,2,2,1,Transient,nominal,N20,44.801,"['FIRMS_N20_20250512_0710_31.1241N_75.5293E', 'FIRMS_N20_20250512_0710_31.1230N_75.5266E']"
